record_point,rotation_different,animator_rotation,agent_rotation,reward
561, 5.001169, 2519777, 2834157, 0.7999494
562, 7.098217, 2597773, 2907397, 0.7959199
563, 9.404162, 2600162, 3263513, 0.7827965
564, 9.971685, 2602331, 2615019, 0.7866815
565, 9.3298, 2603506, 2782229, 0.7935692
566, 9.962587, 2598448, 3157358, 0.7959914
567, 11.97476, 2463226, 3350655, 0.7803889
568, 15.96445, 2469984, 3386439, 0.7650586
569, 19.52118, 2473075, 3029099, 0.7532827
570, 18.65196, 2604378, 2867899, 0.7673863
571, 15.48871, 2606713, 3209558, 0.7722177
572, 11.35155, 2610180, 3053347, 0.7821268
573, 8.235954, 2614723, 3081483, 0.7892925
574, 8.455588, 2488288, 3165993, 0.7790456
575, 9.289133, 2487727, 2999949, 0.7958472
576, 8.935316, 2486327, 2894622, 0.8071795
577, 9.034187, 2606266, 3179995, 0.8076394
578, 10.55328, 2594583, 3091138, 0.7936652
579, 12.94978, 2581696, 3137296, 0.7876125
580, 17.58511, 2565465, 3020688, 0.7636763
581, 16.7487, 2552526, 3178208, 0.7689279
582, 16.05374, 2410790, 3335502, 0.7784089
583, 13.86034, 2273073, 3233233, 0.7791165
584, 11.37469, 2635549, 3070209, 0.7724955
585, 12.6212, 2608331, 3483218, 0.7661905
586, 11.4222, 2587536, 3562370, 0.7723089
587, 10.81638, 2572422, 3256408, 0.7872208
588, 10.00921, 2563953, 3093475, 0.7933718
589, 11.33599, 2558992, 3164397, 0.7938073
590, 13.61585, 2556499, 3349411, 0.7872638
591, 14.4622, 2557217, 3643394, 0.7887068
592, 13.19696, 2688469, 3166039, 0.7792903
593, 14.08127, 2691623, 3218151, 0.7769362
594, 15.52363, 2564725, 3231555, 0.7818633
595, 14.90816, 2696256, 3409949, 0.7820819
596, 11.51401, 2566027, 3260808, 0.7874943
597, 11.78734, 2564449, 3339040, 0.7870567
598, 16.11176, 2562447, 2990350, 0.7724274
599, 17.63012, 2559167, 3001002, 0.7629401
600, 18.85266, 2555262, 3032274, 0.7536744
601, 19.28904, 2550561, 3043448, 0.7667337
602, 17.90498, 2542535, 2951736, 0.770469
603, 15.31196, 2560185, 2983405, 0.7782169
604, 14.47341, 2394218, 3196543, 0.7776459
605, 15.12199, 2255413, 3370358, 0.7748628
606, 15.29792, 2259279, 3103243, 0.77526
607, 15.21329, 2394616, 3138291, 0.7660108
608, 18.2708, 2394249, 3317478, 0.7516748
609, 18.62972, 2401289, 3269528, 0.7602373
610, 18.79874, 2407247, 2900440, 0.7616295
611, 16.43609, 2425438, 2772247, 0.7504692
612, 15.90404, 2578183, 3337688, 0.7630767
613, 12.43417, 2862888, 3134136, 0.7629403
614, 11.12536, 2754198, 2986989, 0.7671198
615, 12.64886, 2766808, 3128813, 0.7552837
616, 11.82833, 2767339, 2987836, 0.7737792
617, 13.936, 2764853, 2917567, 0.7700177
618, 14.96584, 2756626, 3330795, 0.7683289
619, 14.59739, 2618978, 3412297, 0.7791159
620, 14.0287, 2610001, 2718571, 0.7773733
621, 14.98207, 2622407, 3480468, 0.776091
622, 15.8287, 2757481, 3149723, 0.7710944
623, 16.12773, 2753426, 3070391, 0.7628017
624, 16.29043, 2487112, 3201394, 0.7632587
625, 18.98968, 2473367, 2881552, 0.7462493
626, 19.65471, 2589954, 2811942, 0.7318856
627, 22.86288, 2582654, 2903840, 0.73396
628, 23.85457, 2586271, 3230335, 0.721367
629, 22.22064, 2489335, 2865402, 0.7312959
630, 18.67216, 2607253, 3086747, 0.7463507
631, 14.85264, 2624903, 3398468, 0.7526316
632, 13.81734, 2638911, 3485307, 0.7633848
633, 13.96981, 2636592, 2887088, 0.7660829
634, 17.17103, 2749886, 2839087, 0.7512596
635, 19.47635, 2589472, 2888339, 0.736042
636, 19.31597, 2804411, 3118971, 0.722234
637, 0, 2729421, 2729421, 0.722234
638, 1.690531, 2729421, 2452945, 0.7806401
639, 6.933513, 2519777, 3067933, 0.7920936
640, 8.79374, 2597773, 2926444, 0.7849709
641, 10.01633, 2600162, 3133501, 0.7626439
642, 14.00165, 2602331, 2769410, 0.7537289
643, 15.13324, 2603506, 2789309, 0.7743551
644, 10.90744, 2598448, 2758416, 0.7821831
645, 9.064669, 2463226, 2818694, 0.7610045
646, 11.69671, 2469984, 2646551, 0.7527857
647, 16.76465, 2473075, 2943610, 0.7611231
648, 16.60796, 2604378, 2752708, 0.761819
649, 12.83217, 2606713, 2704807, 0.77092
650, 11.49086, 2610180, 2723120, 0.7743835
651, 11.84136, 2614723, 3234500, 0.7734208
652, 13.25173, 2488288, 2990248, 0.7743673
653, 13.12649, 2487727, 2879967, 0.7698652
654, 13.2518, 2486327, 3285007, 0.7675468
655, 15.91196, 2606266, 2736208, 0.7591709
656, 18.34339, 2594583, 2528160, 0.7621579
657, 13.83752, 2581696, 2690777, 0.7563675
658, 10.36403, 2565465, 2786753, 0.7683049
659, 11.11658, 2552526, 2957214, 0.7901987
660, 10.68994, 2410790, 3005983, 0.798018
661, 8.880056, 2273073, 2754524, 0.7990118
662, 7.554863, 2635549, 3031762, 0.7963019
663, 9.029472, 2608331, 3057457, 0.7919461
664, 13.3483, 2587536, 3329453, 0.777348
665, 14.51577, 2572422, 3292863, 0.7784758
666, 10.89032, 2563953, 3494529, 0.7699646
667, 11.23123, 2558992, 3056044, 0.7757726
668, 11.96342, 2556499, 2779323, 0.7731218
669, 12.34651, 2557217, 2502725, 0.7750089
670, 11.81553, 2688469, 2684396, 0.7694749
671, 9.975999, 2691623, 3161134, 0.7665318
672, 12.02497, 2564725, 3526474, 0.750169
673, 14.52856, 2696256, 3251465, 0.7354146
674, 14.24335, 2566027, 3253390, 0.7337713
675, 15.11055, 2564449, 2791151, 0.74881
676, 17.36416, 2562447, 2993024, 0.740177
677, 20.96086, 2559167, 3115588, 0.7353351
678, 21.24366, 2555262, 2985472, 0.748175
679, 16.99026, 2550561, 2527628, 0.7538218
680, 14.77818, 2542535, 2845972, 0.7664659
681, 17.03058, 2560185, 2737155, 0.7460522
682, 18.72344, 2394218, 2902113, 0.7401295
683, 16.17652, 2255413, 3135729, 0.7400627
684, 14.70834, 2259279, 3137421, 0.7315302
685, 17.86203, 2394616, 2369345, 0.7449573
686, 18.51345, 2394249, 2868647, 0.7210914
687, 19.49236, 2401289, 2841856, 0.7393243
688, 16.12533, 2407247, 2549937, 0.7402569
689, 17.30304, 2425438, 2757913, 0.6930941
690, 19.24607, 2578183, 3042384, 0.7114676
691, 24.63129, 2862888, 2961062, 0.6712106
692, 21.09536, 2754198, 2888451, 0.6706973
693, 19.13539, 2766808, 3084716, 0.6987386
694, 18.33615, 2767339, 3168050, 0.677076
695, 21.13656, 2764853, 2934581, 0.7032413
696, 23.70321, 2756626, 2761374, 0.7072947
697, 30.36882, 2618978, 2635649, 0.68867
698, 33.42054, 2610001, 2668073, 0.6773916
699, 35.29581, 2622407, 2559956, 0.6817858
